people_ID,infect_prob
8281,61.76
8109,49.21
8428,50.2
8089,51.55
7677,49.79
21026,49.86
7679,47.7
8053,61.17
8280,60.4
20496,60.15
20578,51.4
8355,48.73
20741,60.61
21327,48.61
8460,48.32
20912,48.91
20764,60.69
8418,48.96
8461,50.73
7543,49.7
7531,49.31
7902,50.22
21166,49.68
21286,51.32
20899,60.11
20442,50.13
7892,49.56
8320,50.01
8584,50.33
8054,50.87
8588,49.06
21058,48.99
20255,60.36
20905,61.1
8289,60.79
20605,48.96
8042,48.43
8070,49.62
20796,48.24
20629,49.54
8146,49.48
7962,49.51
21074,49.29
8656,49.53
21308,49.33
20246,49.67
7675,50.48
8087,49.5
20507,48.41
20178,60.94
8396,48.29
20409,61.09
20610,50.13
7534,49.8
20528,61.62
7724,48.69
21333,48.95
8605,48.09
20848,50.18
7827,47.7
20728,49.06
20859,49.09
21183,48.97
8741,50.6
8624,49.87
8023,49.06
20772,48.66
8716,49.28
8153,62.74
8266,60.51
8744,50.76
7589,49.08
8634,59.8
20362,48.3
20748,50.15
8313,49.31
8028,60.1
20790,61.07
8432,61.28
7984,48.91
20619,49.42
21083,48.79
21273,50.34
8654,50
21161,50.17
8343,49.99
21184,60.51
21241,48.97
8760,49.12
21149,48.76
20793,60.95
20278,49.06
8346,61.47
7842,48.53
7678,50.41
20613,49.8
7990,48.44
21276,48.34
8408,48.81
21170,49.77
7983,48.85
20295,61.86
7702,51.75
20302,60.29
20242,60.43
8480,49.58
8213,49.35
20376,49.63
8615,49.58
8545,48.24
20620,48.71
7997,61.24
8227,49.12
20583,61.16
20313,49.77
7803,48.61
20987,61.13
20293,48.44
20421,48.97
8161,48.03
8572,48.93
7811,47.6
20340,48.64
7995,60.26
21199,49.64
7890,51.23
20879,49.52
20441,60.46
21011,48.85
21212,61.05
20692,49.31
20501,48.42
20187,49.36
21304,60.25
20652,49.19
20767,60.69
8675,48.41
8540,48.84
20200,49.08
7927,48.9
20752,49.46
8440,49.66
8749,48.29
21001,50.09
7809,49.66
8386,49.99
8163,49.52
8576,49.4
8041,60.61
20883,48.06
21186,49.37
21358,49.28
20202,49.57
21330,49.21
8324,48.21
7870,49.21
8059,48.58
21352,61.94
7779,60.31
21000,49.31
20712,49.23
8700,47.71
8444,60.03
20968,61.32
7806,48.71
8747,49.62
8445,49
21220,49.62
7584,60.08
20349,50.51
21395,59.87
20726,49.94
8607,49.44
20675,60.05
8118,48.71
7766,50.37
7891,47.98
20167,61.48
20372,49.2
20995,48.94
8302,59.27
7716,60.34
20720,61.44
8696,48.59
21126,59.48
8188,48.92
8535,49.1
20635,49.85
7649,60.61
8569,48.26
20310,49.29
21316,59.38
20639,48.79
8298,47.81
20432,59.88
20814,60.65
8335,48.47
20331,48.71
8731,47.82
8314,59.68
21385,48.78
7979,48.77
20811,48.39
20384,48.06
21098,59.01
21260,49.54
7571,60.28
7920,48.14
20944,48.13
8303,48.9
7640,48.6
20477,48.93
20270,59.73
8501,48.44
8705,59.74
8291,60.79
21139,60.72
20387,48.25
21214,47.67
7860,49.62
7756,48.9
20872,48.59
8237,48.28
21112,48.44
20631,48.28
8175,49.21
7972,49.21
7586,49.13
20820,49.11
21277,48.97
8276,49.32
7745,47.95
7628,48.1
8347,60.39
8049,48.67
8260,48.56
7913,49.19
21406,48.64
8453,48.86
20815,60.46
7854,48.27
21355,49.09
7991,49.55
7626,48.17
8145,47.47
20864,47.77
20228,47.52
21123,48.14
21038,48.12
20438,59.15
20238,48.12
20900,60.03
20461,50.12
20787,49.78
21125,48.08
20659,47.63
21285,48.65
21146,59.83
8326,48.05
8680,48.41
8181,59.07
8270,46.6
20959,47.77
20168,59.36
20823,48.1
8631,49.42
7945,48.92
8435,47.87
20970,48.01
20770,49.09
7774,46.75
20360,47.98
8477,48.37
8185,48.16
8064,47.98
8367,47.13
21033,47.6
20591,48.08
7781,47.26
21002,47.08
21267,47.93
8407,48.7
20967,47.79
21152,47.87
7844,47.73
8285,45.45
8264,61.97
8060,59.8
20929,48.26
20406,48.22
7718,48.51
8423,46.65
8363,58.49
7981,50.18
21240,47.68
21388,48.29
7751,48.63
8387,60.73
8307,47.66
7733,59.6
21398,49.5
20582,47.77
20948,49.09
7533,60.44
8263,47.29
21153,48
8667,48.36
7805,47.82
8547,49.17
8676,60.06
8176,46.13
20569,46.08
8139,50.07
21015,49.34
8729,48.69
8756,60.61
8135,49.71
20325,60.74
21151,47.91
20460,58.45
20350,58.37
8560,59.33
8504,49.02
20875,48.57
20575,49.13
8686,49.08
8140,49.57
20480,50.33
7910,61.45
8189,50.1
20716,49.78
20621,50.37
7787,49.75
20561,49.5
8666,49.41
20946,49.92
20689,61.37
20862,60.74
20289,49.83
8737,60.72
21232,48.89
20593,48.76
21295,62.33
8750,49.61
21190,49.5
20383,48.48
8643,50.48
7850,61.46
21100,48.83
21118,60.52
8495,49.47
8165,48.59
8292,49.5
21020,49.94
8431,60.89
7982,48.85
8730,49.85
20715,49.75
7886,48.25
20594,49.31
20459,48.73
20837,59.69
8138,60.56
7968,49.45
7604,49.9
8342,49.12
8421,50.07
8608,49.26
7701,49.65
20996,48.45
21412,49.62
20365,49.3
7569,48.92
20512,60.87
8564,48.54
21369,61.52
7957,48.72
20699,60.55
8758,48.85
8275,48.77
8194,60.52
20983,48.84
20317,48.5
20247,60.54
8150,49.02
20233,48.58
20601,48.79
20356,49.4
8434,49.61
8649,48.67
8230,60.37
21173,49.44
20419,49.95
8522,47.72
20598,48.68
21070,48.86
8620,59.84
20216,48.98
21115,49.46
21057,48.95
8364,47.14
20973,49.83
8037,48.11
8748,49.76
8065,49.36
8310,48.52
20727,60.44
21069,48.15
20626,49.45
21415,49
20916,48.86
7830,49.01
8710,49.22
8294,49.29
7530,49.53
21378,48.68
7683,48.88
7861,48.72
7750,48.98
8629,50.21
7735,49.39
8267,49.39
20636,48.81
7872,49.27
21130,49.18
7825,49.02
7730,49.75
8578,48.28
20704,48.85
20489,48.11
8172,47.71
20698,59.69
8306,47.93
20871,48.76
8405,48.78
20891,49.28
7557,49.51
21255,59.58
20632,48.71
8208,47.78
7660,48.02
8692,49.47
8648,48.86
20938,48.58
7790,49.15
8021,47.77
20822,59.88
20184,48.37
20955,48.88
20801,47.75
8639,49.5
8162,48.59
7769,49.81
7768,59.17
20963,47.57
20243,49.45
20622,47.17
21101,48.61
7938,47.72
8479,48.48
7916,60.56
20285,48.64
8506,47.72
8122,48.81
20884,60.32
7930,59.84
7612,47.74
21237,47.72
21192,49.02
20422,48.89
8091,59.04
8538,48.08
8646,59.35
21256,60.68
7668,48.07
7632,60.53
8077,48.95
21138,48.78
20838,48.4
20885,49.7
7616,49.85
8129,48.21
20794,48.13
20931,46.93
20321,47.77
8734,48.82
20364,49.43
8235,48.97
8653,47.12
20647,47.83
21341,47.68
20957,61.04
20604,48.84
7949,49.6
8197,49.64
21122,59.51
20628,48.13
8286,47.21
7581,48.64
8625,49.25
21259,59.79
20515,47.43
20407,49.6
8539,59.7
7653,48.87
20641,47.32
8652,49.41
8079,47.9
8309,47.98
20526,49.14
8682,49.27
8022,49.45
8543,46.92
7917,59.64
21062,48.2
20640,47.91
7585,50.01
20450,48.07
20754,48.59
8488,59.69
21014,48.64
8766,48.6
20485,48.6
20502,47.99
8400,59.36
8296,47.53
21049,46.8
20524,49.22
8202,48.8
20766,48.53
8238,48.25
20711,48.87
21360,47.57
8239,59.95
8376,47.55
7637,49.11
8184,47.22
20448,48.36
20920,49.36
8596,49.12
8301,58.85
8727,49.39
20347,59.19
7592,47.74
20849,60.3
7976,49.91
7996,47.47
21253,59.26
8031,48.48
8045,60.3
7814,48.5
21405,47.46
20762,47.26
20327,48.09
7746,48.37
8632,47.5
20297,48.79
21393,58.91
20914,47.66
8450,48.35
20738,47.23
21107,59.13
20329,58.96
20209,49.35
8222,48.92
20935,59.35
21051,47.81
7782,48.61
21060,49.09
8567,59.87
8500,48.53
8694,48.29
20870,48.2
8094,49.4
8305,59.59
21081,48.15
20444,60.24
21421,49.05
7999,48.58
20388,47.28
8304,48.19
21213,59.3
20863,47.16
8278,48.83
8508,49.29
7987,46.13
21361,49.11
20850,47.39
8728,48.65
20268,58.37
20443,47.43
8681,48.53
20333,48.6
7577,49.76
8725,48.86
7688,49.56
8382,47.51
21052,59.55
7975,47.37
8720,59.21
21337,47.95
20810,48.3
20857,48.18
8173,60.62
20367,48.42
7615,48.55
8178,60.8
8051,49.45
7623,48.15
20559,46.82
20400,47.21
21381,46.9
20204,47.97
8096,48.35
8253,59.59
21289,59
20666,58.8
21061,49.1
20453,48.34
8709,49.4
21143,59.38
20320,47.79
8463,48.2
8193,48.86
20538,47.45
20351,49.34
8198,47.71
7791,49.35
8490,48.16
21390,48.57
21419,47.8
20625,59.35
8476,48.64
20484,60.04
8563,48.83
8478,48.14
8592,48.49
7645,59.75
8136,49.15
21156,59.78
8019,48.44
7974,47.36
20719,47.82
20739,48.39
20878,47.74
20756,59.93
7871,46.91
20288,58.9
20979,47.53
21127,47.56
20471,59.47
8482,48.14
8068,58.86
7845,59.25
7630,48.67
8622,46.72
7780,48.45
8489,60.08
8520,47.24
7567,47.51
7613,47.13
20586,47.8
20972,48.18
8755,47.31
20304,47.34
20488,59.88
7554,49.02
20649,48.15
7802,46.52
20831,47.33
20590,47.72
8723,58.63
7884,48.07
8290,48.1
21073,47.36
8115,46.72
7551,47.62
8685,47.55
21243,47.98
7915,59.52
20274,49.18
20558,48.02
7687,48.61
7973,47.05
20532,47.38
8736,47.74
20780,48.35
7650,47.85
21110,48.06
8360,47.94
20540,48.69
20398,59.61
8385,59.78
7732,48.17
7763,49.05
20479,47.27
20638,60.44
20795,47.26
21248,47.79
8131,48.16
21374,47.92
21031,47.03
8155,47.44
21227,48.78
8573,48.43
7541,47.2
20543,48.85
7894,58.95
8099,59.3
8433,47.75
20456,59.91
20852,46.97
20989,47.7
20851,46.8
20596,47.34
20915,49.73
8241,59.86
8127,48.45
20975,48.38
20713,60.46
20186,58.95
20816,47.99
8012,46.22
21269,48.5
8219,60.57
21280,59.47
20607,58.69
8468,58.23
8287,46.93
21096,47.63
21029,58.9
20617,47.41
7596,59.1
20751,60.16
7817,49.24
7826,47.09
21249,60.13
7843,59.41
8505,47.62
20466,48.01
21368,47.39
8616,47.14
21105,47.22
20840,48.41
20296,47.69
21034,48.58
8255,47.7
8746,47.7
20263,48.7
7704,58.67
7801,46.7
7821,46.88
7807,47.37
7680,47.28
8541,47.21
20988,46.28
21413,48.8
8124,58.92
21045,47.93
7969,47.4
20603,47.62
21089,48.17
21206,47.36
7712,47.05
8413,58.76
21226,47.7
8244,48.28
20445,47.61
20232,48.07
7555,49.07
20781,46.98
7829,47.51
8026,48.18
20775,46.95
7621,48.02
20678,59.92
8151,46.68
7666,48.15
8465,60.09
8371,47.01
20680,49.26
7663,46.81
21219,57.55
8763,59.14
7789,59.82
21150,47.56
21133,45.99
20895,47.98
20873,47.82
8415,47.48
20173,46.49
20890,59.5
21268,47.09
8707,59.03
8226,48.37
8669,58.34
20470,59.1
7695,47.96
8699,47.71
20260,47.49
20235,48.02
21021,48.03
20830,50.09
7699,48.67
20382,47.73
21290,48.61
8767,48.08
20844,48.17
20634,45.87
21144,47.53
20615,47.6
8211,47.13
21279,59.8
8067,47.39
8427,47.25
8321,47.33
21094,46.96
21379,58.17
20368,60.11
20835,48.17
7622,47.91
20792,47.17
8454,48.7
20602,47.04
20785,47.57
20271,47.26
21396,58.47
20889,46.57
21012,47.12
21145,46.95
8063,59.66
8358,47.54
7544,47.09
7948,58.95
20213,47.91
8356,47.29
7788,59.82
7970,47.97
8344,46.19
21376,57.49
21080,46.82
21235,47.48
20201,47.92
7705,48.24
20370,58.96
7552,47.31
8612,47.52
7919,58.79
21278,58.32
7822,58.82
20183,47.26
20705,59.05
20827,47.02
8261,59
7587,59.38
20529,47.33
8112,48.02
21340,47.11
20803,59.94
8210,47.33
8602,46.75
21043,47.48
20555,58.74
20696,57.61
20323,47.33
8142,58.15
7719,47.67
7911,45.93
20198,58
8511,58.58
7658,48.41
7873,47.53
8365,46.38
20656,46.89
7824,59.77
7800,47.05
21072,48.18
21006,46.13
21113,58.34
21356,47.33
8704,48.39
21119,47.7
8106,47.34
8599,46.1
7684,48.18
7636,46.25
7775,58.42
8030,57.44
7867,47.57
8125,58.68
20670,47.91
20334,46.65
20779,48.03
8738,46.92
7739,48.67
8312,47.64
20283,47.42
20777,47.15
8014,46.74
7570,46.22
7906,57.71
20917,46.68
20866,47.7
8209,47.9
20359,47.08
20513,47.74
8594,47.52
20412,59
7933,46.91
21059,45.05
21067,58.73
8410,58.07
7967,46.68
7918,47.42
20190,59.01
20894,46.86
7690,46.56
8499,46.5
20181,48.74
8635,46.95
20474,47.04
8475,59.07
20697,58.11
20473,47.12
8381,46.44
8566,46.65
7804,46.12
21271,47.29
7594,47.21
8447,48.62
8715,46.33
7737,47.54
8177,60.02
8684,46.68
20926,60.23
8446,58.33
21377,46.17
20454,46.29
21254,47.39
7608,46.43
20799,46.54
7856,46.02
8338,58.97
7993,46.11
20806,47.1
7895,46
21302,46.75
8600,46.71
20522,59.03
20888,47.52
8349,58.2
20240,46.47
21299,47.21
7866,46.83
8604,46.43
21025,57.66
8293,47.92
8086,46.16
20962,57.92
20843,46.1
21397,46.31
20514,46.69
7988,46.23
21007,57.82
8199,47.97
21013,46.52
20193,46.93
21181,47.29
8581,46.46
8009,45.67
20318,57.4
21245,57.86
20998,46.5
20788,46.74
8351,57.97
8587,46.79
7980,57.6
7865,45.82
7832,46.93
20662,46.41
7617,45.85
21364,47.24
20252,46.89
8003,46.6
20494,46.81
8726,58.97
8090,47.15
8485,58.47
8149,47.08
7881,47
21088,58.29
21326,45.69
20657,56.76
7633,46.2
8353,45.69
20435,58.42
20212,57.92
7836,45.56
8633,46.94
8190,47
21147,46.02
20949,47.25
8591,46.4
8640,47.13
7900,45.45
20673,45.77
20956,59.72
8249,47.33
8409,58.61
20206,48.39
8134,45.64
21223,45.81
20747,47.03
7698,45.83
21009,46.32
21363,45.68
20986,46.42
8273,45.63
21417,46.47
20403,45.94
21401,46.31
20223,46
8621,45.37
20804,45.74
20749,57.66
8452,58.96
20254,45.51
20576,45.91
8493,47.01
8284,57.81
21373,46.3
8579,47.88
7808,45.65
20420,57.9
21155,46.17
8114,45.66
20366,46.78
8577,45.49
8388,46.56
20410,57.28
21078,58.49
21117,45.91
8678,46.41
21154,46.1
8406,45.39
20560,46.21
7736,45.47
20462,44.66
20694,46.06
21362,45.32
21250,45.54
20562,57.05
8470,46.09
20533,46.26
8575,54.02
10236,57.57
10177,57.79
10371,58.23
23921,58.98
10546,56.76
23904,54.74
23898,68.28
23356,54.5
10555,57.81
10405,56.9
22883,57.19
23648,54.97
23829,56.99
23295,67.65
10666,55.05
10103,55.33
10704,55.82
11054,55.91
10957,56.59
23875,54.65
23699,57.75
23596,56.26
23133,57.73
10865,57.29
11214,56.69
23821,57.72
10539,55.37
23908,56.24
22866,55.62
23653,55.59
23604,67.67
23567,54.17
23099,57.04
22994,57.67
23679,69.26
23953,55.95
23385,56.34
22854,56.1
10613,56.2
23339,66.2
23967,58.58
10973,56.52
23476,68.04
23090,67.87
22923,57.57
23614,56.72
11257,55.37
23468,55.88
23588,55
22776,56.57
10960,56.83
10876,55.9
22862,55.35
10331,55.82
23426,57.35
10512,55.41
23526,66.63
10593,58.05
10696,56.84
10874,56.35
23239,55.33
23692,67.55
23741,55.53
10528,57.12
22790,56.44
23831,68.75
11169,56.1
23642,66.89
23527,56.37
10681,55.13
10599,56.06
11209,56.84
10834,54.47
23242,55.49
11183,57.41
11026,56.87
23896,55.93
10104,55.02
10647,57.86
22878,56.73
10455,57.94
11123,58.61
23300,57.8
10545,56.5
11110,57.43
11023,69.09
10657,56.23
10724,57.88
11047,57.71
10989,69.44
10291,57.35
10537,57.17
23135,57.85
23787,56.78
23616,57.51
11287,57.1
10505,56.64
23041,56.84
23267,55.4
23078,57.21
11232,56.5
22855,57.36
10305,58.37
22863,57.95
11112,57.83
23537,57.36
22799,56.91
22797,69.2
10637,68.11
23606,57.14
10655,68.39
23315,57.15
10793,56.35
10277,56.48
22705,58.42
10716,57.06
22902,57.71
11278,69.4
10896,67.65
23305,67.37
23578,57.12
10588,69.11
11178,57.15
23524,68.57
10364,56.63
23117,55.99
23143,57.64
23144,58.17
23207,68.48
10158,56.01
22918,67.65
23793,57.53
22972,57.14
23389,69.44
10852,57.43
22746,56.37
10969,58.11
10640,68.78
11185,57.32
23859,68.76
10436,56.83
11035,56.44
11270,56.43
11194,57.41
23593,69.31
22811,56.87
11046,55.74
10828,56.53
10684,57.69
11222,56.97
10472,67.93
22933,57.77
23312,67.88
22928,58.21
10301,57.14
10302,68.42
10576,55.96
23340,56.85
10652,56.92
23846,56.72
23909,56.2
23353,56.19
22912,56.39
23259,56.14
11072,56.62
10633,57.18
23179,55.59
23477,57.36
23849,57.45
10175,56.54
23691,57.21
10442,57.67
10943,56.27
23811,55.9
10654,68.05
10198,56.15
23407,56.98
10354,68.3
10459,68.66
23108,56.02
10428,68.36
10893,56.71
11011,57.9
23301,55.01
23106,68.51
10534,58.04
23371,68.42
23060,57.15
11087,56.61
10810,58.29
23600,56.81
23657,55.84
10732,56.08
10802,55.53
23475,55.82
10465,56.28
22919,57.19
10267,56.08
23771,68.08
23823,56.84
10382,68.54
11157,57.21
10190,67.73
10430,67.29
23309,67.87
23289,56.38
23121,56.72
23206,56.29
10538,56.85
10836,56.92
10596,56.2
10484,68.8
23516,56.97
10956,67.35
11145,56.85
23713,67.99
10318,55.94
23129,56.68
23064,54.75
23286,67.87
10461,56.88
10614,55.8
23139,56.68
10779,55.85
10780,55.98
10196,57.55
11280,56.92
10460,57.84
10157,57.05
23612,67.8
23089,69.03
23044,56.85
10718,57.28
11265,68.37
23284,68.08
10634,56.21
10701,56.71
11230,56.93
10939,56.06
23951,56.52
10665,56.18
10977,56.23
10797,56.87
23778,68.97
23505,57.01
11133,56.44
10271,67.17
10911,68.15
23851,68.09
10830,67.88
23159,69.17
10998,68.76
11288,57.39
10873,67.19
10297,56.25
22707,67.61
10182,56.58
23420,66.99
10941,56.38
22739,57.15
10794,55.85
23585,56.98
22850,56.27
23029,56.06
11043,57.11
23944,67.55
23509,55.12
23521,56.14
23784,68.41
23750,56.47
10951,56.91
10098,57.26
23899,67.48
11031,56.51
10746,56.14
22807,56.46
23668,56.94
11052,56.39
23278,55.7
10180,56.09
23590,56.2
10670,56.89
10630,56.26
23935,56.93
10991,55.6
23136,56.61
10075,56.49
10225,55.95
23227,67.5
23103,56.13
10673,67.34
23146,55.79
23530,66.97
10101,55.76
23416,56.59
10474,56.85
23835,56.43
23561,55.78
23058,55.76
10150,56.73
23922,57.47
10685,57.84
11081,55.56
23541,55.53
22713,68.94
10152,55.38
23258,69.06
10804,56.05
10682,56.61
23329,54.62
23156,68.92
11231,56.18
23971,67.86
23080,67.31
10966,56.58
23743,67.3
10949,67.85
22856,57.02
22810,55.87
23237,56.42
10605,55.49
22929,57.11
23652,56.34
11062,56.67
11139,55.81
23411,56.86
11142,56.63
10344,56.62
10752,67.98
10536,55.42
23535,56.76
10217,67.16
23114,55.27
23035,57.73
10319,67.25
23687,54.66
22987,55.55
10632,55.81
10252,55.47
10979,55.75
23277,56.17
23171,67.22
23141,56.16
23754,55.74
23574,56.11
23503,56.28
23428,56.09
23255,55.33
10993,56.22
22798,54.66
10348,56.7
10116,55.93
23263,66.74
23137,55.88
11022,67.5
23808,68.12
10234,56.12
22696,56.5
22732,55.07
23975,56.04
10206,66.74
23126,66.37
23773,56.91
23629,66.78
10285,55.11
10683,66.38
10380,68.1
10274,66.58
23157,56.42
23843,55.96
23854,55.86
10710,67.88
23201,57.12
23073,56.4
10602,57.95
11149,56.87
10194,55.9
11202,56.19
10920,57.5
10306,55.26
23005,55.1
23283,57.34
23558,56.59
23326,56.13
10561,67.69
23037,56.19
23826,56.68
23756,55.53
10818,56.85
23373,56.12
10329,55.21
11106,55.92
10489,55.2
10579,68.23
10332,67.3
22986,55.92
23522,56
23236,67.59
23266,56.23
22882,56.4
11167,55.25
10842,55.53
10070,55.55
23247,68.21
10258,57.38
10705,55.92
10952,66.62
11126,54.9
10928,55.86
10342,55.34
10695,55.37
23729,54.58
23976,68.25
10531,56.29
10882,56.6
11267,55.18
10273,67.26
22822,55.81
23288,55.53
23485,54.66
22867,55.11
23747,55.18
23316,56.26
10188,55.29
23825,56.58
23226,57.54
10824,55.2
23764,66.91
23016,67.97
22784,56.15
10883,56.18
22806,56.78
22963,55.83
23198,66.75
22860,56.15
23761,55.18
10221,55.41
23231,55.8
11189,67.31
10559,66.06
22858,55.78
11161,67.46
10095,55.47
23294,55.74
23413,55.71
23321,56.43
10208,67.5
23072,55.59
10303,54.95
23018,56.98
23626,54.64
23183,54.96
22990,55.13
22767,55.67
11010,54.95
10124,55.8
10502,55.57
22709,55.4
22995,67.15
10199,56.4
10940,67.57
22953,55.94
22765,67.11
22769,67.05
23903,55.54
23252,66.39
23515,55.56
23775,55.78
22730,55.88
10425,55.82
10916,54.8
11174,66.66
22775,54.87
23650,56.14
11055,68.1
10690,56.26
10360,55.78
23112,56
10786,54.41
11057,67.61
10078,56.06
22782,54.75
23723,56.61
10389,57.15
10967,55.87
23048,55.64
23203,55.67
22706,54.9
23269,54.84
10707,55.22
11104,55.29
10861,55.48
11039,54.7
10237,67.12
10094,55.13
23817,54.83
10142,55.84
10711,54.73
22921,54.76
22760,55.68
23488,55.16
23924,66.3
23783,55.94
22789,54.9
10085,66.63
23552,55.43
10736,67.43
22826,55.55
10304,56.97
10558,54.66
23092,67.25
11105,56.71
23911,66.3
11233,54.91
23052,67.65
10359,55.45
11024,55.87
10857,68.21
10122,56.45
23920,54.63
11193,55.45
10583,66.82
11004,56.61
23051,55.65
22702,55.18
10803,66.73
11252,67.42
23246,55.66
22847,56.25
10897,55.65
11168,55.49
11166,56.18
23017,66.85
23049,55.69
11025,54.31
23494,56.12
23529,56.12
23364,54.66
23400,55.51
23628,55.68
10399,66.96
10089,54.7
23760,57.04
23071,66.61
10245,67.19
11240,55.76
10156,56.3
10648,55.43
22914,56.06
23673,66.22
10844,55.36
22956,67.17
10076,55.88
23374,55.11
11014,56.2
11258,55.95
10356,55.28
22804,66.2
23496,55.48
23631,55.32
10753,54.97
23638,55.24
10153,56.14
10191,67.56
23402,54.96
10708,56.03
10557,55.27
23866,67.44
23725,66.89
10466,55.34
23250,55.55
10396,55.19
23363,66.41
23338,66.76
22930,55.44
11066,66.44
10121,54.1
22718,68.54
10494,67.38
23514,54.74
23445,55.42
23707,68.17
10240,56.12
10403,54.33
22885,66.3
23620,55.42
23240,54.71
22937,57.23
22781,55.87
22805,56.15
22708,67.82
22827,54.93
11121,54.81
10144,54.94
23886,56.15
23683,55.89
10090,54.96
10518,54.93
23721,66.73
10429,55.15
23517,55.6
10680,55.18
10384,54.29
10126,67.95
10088,56.26
10345,66.98
23455,55.73
23395,56.37
10487,56.23
23872,56.87
22816,66.77
23292,55.13
23187,55.01
23318,55.21
23883,55.12
10446,67.96
11099,67.04
23101,56.14
10077,54.37
23820,56.22
23163,67.79
10835,54.93
23850,55.76
10961,57.1
10544,55.34
10350,54.36
22742,66.17
23969,67.26
22852,55.18
10224,55.87
10796,55.4
23576,66.03
10263,66.89
22747,65.72
11250,55.18
10785,55.38
10777,56.6
10936,55.11
11144,67.39
11285,54.77
10790,55.45
10650,54.04
11266,54.53
23232,56.38
10799,55.13
23383,66.37
10715,55.4
11154,65.61
22830,56.13
10840,55.47
10841,66.59
10768,66.11
10860,54.77
11200,55.7
23632,53.55
23508,56.13
10636,55.61
10975,54.04
23887,55.48
23838,54.62
23153,55.4
10383,56.1
10259,54.62
10776,55.46
23336,55
23249,56.48
23816,56
10120,54.93
11216,54.81
10283,54.95
11197,54.49
22820,55.06
10962,66.64
11249,55.23
10620,54.81
11109,54.69
22726,55.19
10616,54.72
22710,55.32
11190,54.57
23273,55.7
22951,66.67
22731,54.67
23664,53.93
23492,53.94
23791,65.68
23549,54.69
23563,54.8
10255,65.94
10859,54.77
23930,54.22
23299,53.92
23390,67.03
10924,54.75
10410,55.59
22950,54.18
23189,55.19
22714,54.12
10811,55.5
23701,56.1
10230,66.23
23282,54.42
10791,55.12
23396,54.93
23734,54.43
23858,54.81
11276,55.84
23705,55.88
23580,54.89
10709,67.56
10367,53.61
23125,54.45
10880,55.97
23630,54.8
10341,67.47
22845,54.58
10970,55.31
22840,55.34
10086,54.07
23748,65.57
23388,55.01
10677,54.47
23482,56.4
10995,66.51
23075,55.07
11191,55.74
10925,66.76
22761,55.43
10097,67.56
23381,54.97
10937,55.45
23824,67.21
23162,66.45
23544,65.73
23434,55.29
22751,53.69
22794,54.98
22962,54.36
23855,55.16
22738,65.19
10569,66.14
23001,53.96
22839,55.18
22825,65.55
23376,54.52
11238,55.86
23651,54.24
10328,65.5
23015,55.59
23202,56.54
22906,54.4
22991,66.3
10131,54.27
23746,55.34
10079,66.27
23093,54.31
22756,54.24
23663,54.91
23948,55.27
10978,54.71
11016,54.22
23028,54.38
22857,65.85
23066,55.4
22864,53.65
22997,54.28
10821,54.69
10501,65.76
23676,54.31
23307,52.99
22735,55.66
23918,55.77
11032,65.39
10855,54.13
23569,56.08
10162,54.77
23458,66.38
10497,54.72
10906,66.22
23272,55.03
10071,54.26
10833,54.76
11115,54.72
23662,54.94
23717,54.69
23640,55.83
10385,55.2
10592,55.41
10346,53.83
10108,54.86
11229,53.6
23634,64.86
23742,55.07
23857,53.46
23780,56.42
10232,54
23709,55.25
22967,54.55
23386,54.01
11120,53.95
23417,53.72
11107,54.02
23960,53.59
10879,65.32
10340,65.22
23331,53.93
22942,55.8
22780,54.24
23096,54.51
11260,54.29
10516,66.13
10730,55.79
23740,54.25
10699,54.26
23077,66.46
10281,54.84
10478,53.93
10594,53.93
11080,55.25
23296,54.16
23436,52.8
22907,65.63
23893,53.78
22772,54.34
23813,54.47
23919,65.9
10132,54.04
10214,55.35
10317,53.98
10888,54.58
23786,54.67
23782,54.15
23973,53.04
10912,54.08
23566,54.4
10276,52.61
23907,52.28
23113,53.58
22699,53.42
10917,53.46
10649,53.89
10527,53.69
23609,55.17
10904,54.58
10463,53.67
10115,54.33
23602,54.23
10475,54.16
10261,54.07
23368,54.17
23019,52.86
23627,53.08
23053,53.58
23915,53.11
11140,53.85
10663,55.16
11065,54.93
11013,66.92
23644,55.48
23191,53.69
22988,65.39
23881,54.45
10598,64.99
22940,53.85
23534,66.61
10733,66.18
23933,54.43
23894,53.84
10510,55.64
22753,55.94
10379,55.03
22793,54.48
23927,54.21
10992,53.05
23036,53.83
23132,53.78
10759,53.01
10211,51.96
23021,67.33
23781,53.39
23702,53.05
23884,52.59
22835,53.14
10431,52.65
10311,52
10129,54.91
11061,54.16
10889,54.09
23615,54.44
10923,53.53
23706,52.02
23463,66.77
23441,53.72
23901,52.93
10589,53.8
11223,54.16
23354,54.58
10457,53.32
10823,52.18
23222,53.74
10905,54.57
10816,53.26
10412,52.93
23367,65.42
23931,54.92
23184,65.91
10415,55.51
10687,64.59
11130,53.99
10742,65.12
11177,55.53
10386,56.33
10111,54.23
10200,53.43
23589,52.89
23719,53.9
10253,53.61
22931,54.52
10628,54.09
10227,52.53
22819,52.9
23582,52.7
10568,63.95
23659,52.85
10927,54.11
10877,53.89
23862,54.65
22989,52.63
23418,51.89
23172,51.95
10983,53.12
22910,54.73
11141,52.59
23352,54.18
11012,64.42
10522,54.19
11096,65.13
10242,52.88
10358,52.09
10832,53.45
23736,55.7
23828,56.53
23841,53.42
22898,55.19
23768,54.13
22969,67.32
11095,55.94
11135,54.52
